owNumber,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,CreditScoreBins
5824,2,0,51.0,7,0.5901790244796205,1,1,0,0.7320690625954779,3
9279,0,1,35.0,6,0.6421390055221227,1,0,0,0.06968205463621775,0
4715,0,0,23.0,9,0.37274974871271443,1,0,1,0.4071090289122611,0
6489,0,1,44.0,9,0.0,2,1,0,0.1312396833897637,0
6272,0,1,49.0,6,0.8087133704365786,1,1,1,0.08644395539774048,3
7370,1,0,26.0,4,0.611625700299273,2,1,1,0.4134657859825613,1
6312,0,1,29.0,8,0.0,2,1,1,0.5799700871433222,3
8315,0,1,33.0,4,0.0,2,1,1,0.7649753551464165,1
3470,1,0,26.0,3,0.3051201386188313,1,1,1,0.924031695026875,2
818,2,0,42.0,2,0.49155958102351444,1,0,0,0.5175719281191353,0
5136,0,1,40.0,4,0.0,2,0,1,0.9721178372534576,0
4686,1,1,42.0,1,0.7595483488933695,1,0,1,0.6357768166859935,0
6965,0,0,55.0,6,0.17768995371786211,3,0,1,0.33767359782859263,0
1001,2,0,42.0,8,0.48617572178409174,2,1,0,0.02007911755572657,1
5142,1,1,32.0,9,0.0,2,1,0,0.052969558592845606,3
4020,1,1,31.0,2,0.6649467120295735,2,1,1,0.6758646450736046,1
4969,1,1,41.0,3,0.0,1,0,0,0.05904693898267284,1
4844,0,1,29.0,2,0.3665058191554986,1,1,0,0.18528809501307375,1
9641,0,0,35.0,3,0.0,1,1,0,0.9576360542431801,3
3097,2,1,59.0,8,0.36435414873026734,1,0,0,0.13978044903288261,1
906,0,0,45.0,9,0.0,1,1,1,0.46012449188897536,2
6098,2,1,38.91621420206537,9,0.43011861907757054,2,1,1,0.31723329577974696,0
9839,2,1,39.0,1,0.4843540658280819,1,0,0,0.808297042367546,1
8055,2,0,47.0,1,0.4706599400577342,1,1,0,0.4405880761612734,0
6447,1,1,34.0,9,0.0,1,1,1,0.4660277056458892,0
4549,0,0,58.0,1,0.0,1,1,1,0.2945056252872149,1
7247,0,1,37.0,5,0.0,2,0,1,0.851155735372728,0
584,2,0,30.0,9,0.2885331251425629,1,1,0,0.3853646023195215,0
6340,0,0,24.0,8,0.3697140540208975,1,1,0,0.17944298680523987,1
470,0,1,35.0,3,0.0,2,1,1,0.9242492158001088,3
76,0,0,21.0,1,0.7123138721382855,2,1,0,0.11189278576104017,2
5698,0,1,39.0,5,0.0,2,0,0,0.8426311712768569,0
9761,0,1,31.0,2,0.4748882305162228,1,0,0,0.7487147022540652,1
8923,2,1,35.0,9,0.5175318393216943,2,1,0,0.9866633263476661,0
1696,0,1,34.0,7,0.0,2,0,0,0.579207914355821,0
5695,0,0,31.0,6,0.6868353202688791,1,0,1,0.2271556933687167,1
9891,1,1,37.0,4,0.6185272275289142,1,1,0,0.24461946115854064,1
3828,2,1,57.0,3,0.46654982507041015,1,1,0,0.466671317110784,3
461,2,1,29.0,1,0.4451288568996281,2,1,1,0.9785913554744478,0
1313,0,1,38.0,8,0.26282487841976,1,1,1,0.34044076209277985,0
16,2,1,45.0,3,0.5704683124530762,2,0,1,0.32160911367035555,1
6091,0,1,26.0,7,0.0,2,0,1,0.783008027266604,0
7250,0,1,25.0,7,0.0,2,1,1,0.9799244327833307,1
5549,0,1,38.0,2,0.0,2,1,0,0.00042349044333733863,2
6770,0,0,44.0,7,0.6349854636199105,1,0,0,0.1238545781122097,3
7640,0,1,46.0,6,0.0,2,1,1,0.4172652988360388,0
4660,2,0,50.0,2,0.40765073181704975,2,1,0,0.44909738880063044,0
5183,0,0,31.0,2,0.22929652433782977,1,1,1,0.9094955068209013,1
265,1,1,31.0,9,0.3149477941422352,1,1,1,0.09298212979339526,2
1512,1,0,37.0,0,0.0,2,0,0,0.15052807543120367,0
1571,1,0,49.0,1,0.4418701633001671,2,1,1,0.6226660646091701,2
8900,0,0,41.0,3,0.0,2,1,1,0.8004959473629731,1
5499,0,1,35.0,3,0.42348158170514577,1,0,0,0.19769257964135573,0
121,0,1,34.0,8,0.5158801328459695,2,0,0,0.19061915412921931,4
7014,0,0,34.0,8,0.0,2,1,0,0.267887833288079,3
4567,0,0,40.0,4,0.3185650396940049,2,1,1,0.16758110399543155,1
572,0,1,45.0,1,0.0,1,1,0,0.3386748434475492,1
9566,0,0,38.0,9,0.5419690919129756,4,1,1,0.3828934163212587,1
9800,0,1,46.0,0,0.47651259521345907,1,1,0,0.39123011247574146,1
3468,2,0,42.0,1,0.39278346040816814,2,0,1,0.47022575655975146,0
6306,2,0,33.0,7,0.39476709448047215,2,1,1,0.2802341623625056,2
4534,1,1,39.0,6,0.8211100371469549,2,0,1,0.21383672140689433,4
4203,0,1,38.91621420206537,9,0.0,2,0,0,0.504968724513191,0
6263,0,1,44.0,1,0.25333799870696505,2,0,1,0.2631158775663076,0
6140,0,0,37.0,4,0.0,2,1,0,0.7169767712816573,1
1209,0,0,47.0,6,0.5111743178276089,1,1,1,0.8402893476326988,2
2981,1,0,41.0,3,0.3983526937171981,2,1,0,0.3558726358367224,4
2009,0,1,43.0,6,0.39701745039191016,2,1,0,0.9365154372242548,1
6711,0,1,39.0,2,0.0,2,1,0,0.35279529195038123,0
7628,1,0,40.0,3,0.0,1,1,1,0.9132800682465174,1
3639,1,1,27.0,5,0.0,2,0,0,0.48198067915485926,0
9627,1,1,27.0,1,0.5471359307677471,1,0,1,0.5786631623320027,4
6124,1,0,33.0,6,0.0,2,1,1,0.47749260054335185,0
9036,0,1,45.0,2,0.0,2,1,0,0.6282935020294438,0
7793,0,1,40.0,8,0.0,2,1,0,0.31463729786194583,1
1282,1,1,46.0,8,0.7268470238254904,1,0,0,0.696341000565554,3
513,1,1,34.0,5,0.0,2,0,0,0.3554530957706461,2
7270,2,1,34.0,7,0.47042346954494557,1,1,0,0.25609815737402924,1
9145,2,1,43.0,10,0.41969829264144665,1,1,1,0.39468774267942586,4
975,0,1,34.0,5,0.48806019208834955,2,1,0,0.6944233174268143,2
2908,0,0,22.0,0,0.4020992347928994,2,1,1,0.19382386017864706,0
37,1,0,31.0,3,0.5789610833625718,1,0,1,0.570330416554781,0
602,1,0,26.0,7,0.49306656738598537,2,1,1,0.8482959622643962,3
7648,0,1,25.0,0,0.3124618445680476,1,1,1,0.04152701583001176,3
1384,0,0,23.0,10,0.6022257084539784,1,0,1,0.08576904094341009,0
3985,1,1,38.0,8,0.0,2,1,1,0.3324001442137724,4
6952,0,1,42.0,8,0.4100108135538218,1,0,1,0.5188143967748919,1
559,1,1,53.0,3,0.0,2,1,1,0.1945290775269038,3
1207,1,1,32.0,5,0.0,2,1,0,0.05473142685126429,1
9294,2,0,38.0,5,0.5486598562786987,2,1,0,0.3649049984273498,3
8930,0,0,35.0,4,0.3743935635380884,1,1,0,0.9237714701754017,0
1787,1,1,37.0,2,0.0,2,1,0,0.4198764982055786,2
3818,2,0,38.91621420206537,6,0.4026047786971994,1,0,0,0.16290710762877852,2
1938,0,1,30.0,3,0.6243998110946162,2,1,0,0.22867603856168262,2
5429,0,0,35.0,2,0.0,2,1,0,0.4881583691242513,0
6436,0,1,26.0,4,0.4743343004324984,1,1,0,0.7096420208129876,2
189,1,1,30.0,5,0.0,2,0,1,0.9805782952271942,1
8429,2,0,38.91621420206537,2,0.434095931140807,2,1,1,0.7023092205305607,0
4319,2,0,77.0,10,0.30494660202475043,2,0,1,0.29794885411556804,2
8221,0,1,42.0,6,0.7087420633612637,1,1,0,0.7547357272619535,0
8601,0,1,43.0,9,0.5113010226582435,1,1,0,0.16494230198984,2
9922,2,1,36.0,1,0.2604631625533698,1,0,0,0.3226711150914912,3
9916,1,1,41.0,5,0.0,2,0,1,0.7199123016248051,0
9000,1,0,38.0,9,0.0,2,1,1,0.7926550485571372,2
3618,2,0,29.0,4,0.42886651707870715,1,1,0,0.09456203067392935,3
1130,0,0,35.0,7,0.0,1,1,1,0.24550669588945742,1
8619,1,0,41.0,6,0.4032682353221581,2,1,1,0.17611196869301016,1
3866,0,1,40.0,6,0.0,2,1,1,0.33056901934134714,1
1097,2,0,39.0,3,0.4014293213631081,3,1,1,0.36700734920184874,3
7689,2,1,45.0,4,0.5222763553122306,1,1,0,0.3700026352516665,2
5324,0,1,38.91621420206537,5,0.7146530689014015,1,1,1,0.7452321696722036,1
3545,1,1,33.0,1,0.0,1,1,0,0.653639322555304,2
4551,0,0,39.0,3,0.663620715486515,2,1,0,0.469165105267553,0
1642,1,1,53.0,2,0.4426538679509278,2,0,0,0.13266561956666859,2
5130,2,0,42.0,2,0.6548785205977455,1,1,0,0.2424562045675362,1
7978,1,1,47.0,10,0.3979112395793846,1,0,1,0.4454998952399954,1
2356,1,0,42.0,1,0.0,1,1,1,0.4181300314180004,0
2386,0,1,27.0,4,0.4803137799893176,1,0,0,0.7108621873388908,1
237,0,0,29.0,2,0.0,1,1,1,0.7218860401168311,2
3664,0,1,31.0,5,0.0,1,1,0,0.6744562605728848,2
9584,1,1,34.0,8,0.39212223576512684,1,1,0,0.19767097757835872,1
3674,0,1,24.0,7,0.3911891477531774,1,1,0,0.13417371358964778,3
3194,0,0,49.0,1,0.0,1,1,0,0.5812462090129608,1
9924,0,0,29.0,6,0.0,2,1,1,0.9539173491068396,2
4030,2,1,27.0,4,0.37996235842209886,2,1,0,0.6605289805176394,0
5141,0,0,29.0,4,0.42155474360127654,2,0,0,0.20548582389618206,1
3360,1,1,60.0,4,0.0,1,1,1,0.2581551038124141,2
3238,1,1,38.0,7,0.0,2,0,1,0.2887929297247887,4
4086,0,1,34.0,4,0.5341128742749696,1,1,1,0.9660799106314651,0
1927,0,1,31.0,1,0.0,2,0,1,0.9113835371277956,2
7925,0,1,47.0,2,0.0,2,1,1,0.9112679760917166,4
5084,1,0,38.0,9,0.5961461882790738,1,1,0,0.5919145278374084,1
7645,0,1,28.0,9,0.0,1,1,0,0.670560788555307,2
1900,1,0,30.0,6,0.0,1,1,1,0.5670386021865088,1
5965,1,1,35.0,6,0.546447563630317,1,0,0,0.3843328537875367,1
7723,2,1,18.0,9,0.36087959059393404,1,0,1,0.02383052581521535,2
1769,1,1,28.0,1,0.5621348891097577,2,0,0,0.0813867724367677,3
468,2,0,38.0,5,0.5216410774589795,3,1,0,0.35950528275450305,4
3977,2,1,22.0,7,0.5777435372266086,2,1,0,0.5112209215980126,0
8473,0,1,31.0,3,0.0,2,0,1,0.1386105873110882,1
9506,0,1,28.0,10,0.3171127368885112,1,1,1,0.37341461109535956,1
5195,0,1,27.0,4,0.3492942493105468,2,0,0,0.9805924965834236,2
420,0,0,28.0,6,0.0,2,0,0,0.7975608670628044,1
4242,1,1,63.0,0,0.0,2,0,1,0.13578881783210295,3
3155,0,1,38.91621420206537,7,0.0,2,0,1,0.2174446659655997,1
1506,2,1,48.0,4,0.5277184852224264,1,0,0,0.1804188800030403,1
7085,2,1,56.0,6,0.6050356541175743,1,1,0,0.23391988934943284,4
7046,0,0,36.0,6,0.0,2,1,1,0.9510076712326027,4
3465,1,0,37.0,7,0.6698610977867548,1,1,0,0.17721167371483973,2
9315,2,0,51.0,7,0.5869399404355768,1,1,1,0.26812220567064154,1
391,2,0,29.0,7,0.5866886830425853,1,1,1,0.42464465356441533,2
7452,0,1,20.0,8,0.0,2,0,0,0.562855952743487,1
5470,0,1,21.0,4,0.0,2,0,0,0.12418906005523526,2
7358,1,0,29.0,7,0.5712700323864562,2,1,1,0.6319825043291634,1
5231,2,1,40.0,5,0.501099948588688,2,1,1,0.2538818457162659,2
2446,0,0,34.0,5,0.27029587989290793,1,1,1,0.14816414967629407,1
9610,0,0,35.0,1,0.0,2,1,0,0.18274730236737607,3
3749,0,0,39.0,10,0.3449459898239959,1,0,1,0.658849920167376,1
5673,0,1,29.0,5,0.0,2,1,0,0.9715853864044016,1
5063,2,1,41.0,10,0.3372768999556753,1,1,1,0.9903974829596226,4
1629,1,0,30.0,9,0.0,2,0,1,0.78944164167678,1
8411,0,0,38.91621420206537,9,0.0,1,1,0,0.567176665371543,3
8030,1,1,50.0,8,0.0,1,0,1,0.012743867039302253,2
4488,2,1,31.0,3,0.6002617237939117,1,0,0,0.027777752775390047,2
2453,0,0,29.0,0,0.5579741958179116,1,1,0,0.08867416838308058,2
1132,1,1,38.91621420206537,9,0.5014873170218236,1,1,0,0.5584854353590768,0
6405,1,0,49.0,2,0.0,1,1,0,0.42430187082866416,1
9329,2,0,35.0,7,0.5116410013324534,2,1,0,0.9913175208232385,0
4059,0,1,39.0,8,0.582706747588234,1,1,0,0.8897502711508949,0
9470,0,0,25.0,4,0.48295692486140496,1,1,1,0.28131386547415277,2
2824,2,0,59.0,5,0.4789596843881913,1,0,1,0.2522401889380436,1
7950,0,1,52.0,1,0.4253650555889047,1,0,0,0.5497966055758324,0
1044,0,1,35.0,1,0.0,2,1,0,0.022245224418932005,0
8199,1,0,36.0,3,0.5328319557952793,1,1,0,0.954825685852999,1
7802,0,1,54.0,7,0.5138140748700001,1,0,0,0.9587648120395498,2
507,2,1,30.0,7,0.4660373859362581,1,1,0,0.10594416766801228,2
2857,2,0,45.0,3,0.4392984418494378,1,1,0,0.21519615123244265,0
3997,0,1,30.0,5,0.0,2,1,0,0.3789110360039384,1
1858,0,0,29.0,1,0.4725446495029118,1,1,1,0.8207072775450054,0
8172,1,0,44.0,0,0.7148570959627474,2,1,0,0.014539538525929225,0
90,2,0,28.0,3,0.3253259919196675,2,1,1,0.7839737694949866,1
3168,0,0,48.0,7,0.5213550649189878,2,1,1,0.6600343832836035,1
2654,1,1,26.0,3,0.0,1,1,0,0.1726706400461244,2
3697,0,0,39.0,7,0.4821165836694892,1,0,0,0.11647827367513595,1
5901,0,0,27.0,4,0.0,3,1,0,0.8155870385621826,1
3891,2,0,33.0,9,0.3368757410628355,2,0,1,0.9901219066420842,1
8874,0,1,34.0,0,0.4109563767504169,1,0,0,0.6282361965567712,1
2264,0,0,49.0,2,0.0,2,0,0,0.822435242565665,3
6207,1,1,51.0,7,0.0,1,0,1,0.2042405549729999,4
205,1,1,33.0,3,0.7041369665269274,1,1,0,0.47334115408021465,0
3333,0,1,31.0,3,0.4765215629979488,1,0,0,0.36461532076313286,2
7264,0,0,46.0,2,0.0,2,1,1,0.3329874002967283,1
7025,2,0,45.0,5,0.6052470546906117,1,1,0,0.3439456968140457,1
9089,2,0,36.0,8,0.414168836438731,1,1,1,0.5501740416209748,2
579,0,0,41.0,6,0.0,1,1,0,0.3258265164323193,1
3170,1,1,40.0,5,0.0,2,1,0,0.4447223709864292,2
1710,1,1,30.0,2,0.0,2,0,1,0.13964103571891115,4
4572,2,1,20.0,8,0.7185939119743798,2,1,1,0.14771970723204064,1
6251,0,1,42.0,10,0.6518505979858198,1,1,0,0.19429490516344308,1
2214,2,0,41.0,4,0.3489108267025867,2,1,1,0.06283415066138814,0
3848,0,0,37.0,6,0.0,2,1,0,0.5539093983475422,1
9783,0,1,18.0,7,0.4104611159056652,1,1,0,0.858877022755673,0
3100,1,1,60.0,8,0.3538759900483898,1,1,1,0.9843281033338683,2
585,2,0,51.0,1,0.47725261678954994,2,0,0,0.2747408877547806,1
1893,2,0,31.0,8,0.3060960727122315,1,0,0,0.9801443537857866,1
5942,0,0,33.0,0,0.2586720369214449,2,1,0,0.5121216076135271,1
5284,2,0,23.0,4,0.6518568156497326,1,0,1,0.10537776357642153,1
4111,0,1,40.0,6,0.0,2,1,0,0.8692495633332984,0
6994,0,0,35.0,1,0.4105855090407424,2,1,1,0.6954791182557933,1
6217,0,1,47.0,1,0.0,1,1,0,0.47634174063623075,0
7395,0,0,22.0,8,0.0,1,0,1,0.8377874086975305,0
6462,0,0,36.0,4,0.4626781335800524,1,1,0,0.2929781294113588,2
969,0,1,37.0,3,0.33677701571980884,1,0,0,0.3998407347901724,0
98,2,1,29.0,8,0.386955516480815,2,1,1,0.9864169528189942,4
9134,1,1,36.0,1,0.444918851315289,1,1,1,0.10898830838345061,2
7632,1,1,40.0,7,0.3798865108937259,1,1,1,0.3146959034587803,2
31,1,0,39.0,3,0.0,3,1,0,0.702356075005163,1
5780,1,1,40.0,2,0.28015765285419275,1,1,1,0.5773414361071482,2
6208,0,1,33.0,9,0.5629177169104795,1,1,0,0.47835303271462426,1
2795,0,1,52.0,8,0.23782337282838625,1,0,0,0.8625035190860727,1
8661,0,0,27.0,6,0.0,2,0,1,0.24884376457951732,0
9184,0,1,42.0,7,0.0,1,1,1,0.28322149765302584,0
294,1,0,34.0,9,0.4496736503653735,1,0,0,0.7520215680597496,3
450,1,0,47.0,6,0.5073746874677285,2,1,0,0.6234765920145374,3
5416,0,0,28.0,1,0.4194744567405834,1,0,1,0.37387845539249,4
4779,1,0,45.0,2,0.0,2,0,1,0.8885053022563655,2
1369,1,0,31.0,4,0.0,2,1,1,0.6830574319847544,2
710,0,0,34.0,3,0.49411101535288693,2,1,0,0.7389858231461104,2
6346,0,0,35.0,4,0.0,2,1,0,0.22411705317857852,3
4277,2,0,32.0,4,0.41034461442093884,2,0,1,0.674718785644029,1
2395,0,1,43.0,9,0.0,2,1,1,0.39427010279481695,0
5257,1,0,48.0,1,0.6526985518303469,1,0,0,0.7869229511418341,2
3040,1,0,38.91621420206537,8,0.404309016461624,2,1,1,0.0965738228000774,4
8201,1,1,47.0,5,0.0,1,1,0,0.6098226380619349,3
5126,1,1,54.0,8,0.4215661426517835,1,0,1,0.704659294962669,0
8658,0,1,43.0,9,0.0,2,0,0,0.9529026522032854,0
2662,0,0,28.0,2,0.7647109230684062,1,1,0,0.5422838381065391,3
8898,0,1,51.0,8,0.7446273106343696,1,1,0,0.46868540945660314,1
6084,2,1,38.0,1,0.45493227947649983,1,1,1,0.3049122691217011,0
5302,0,1,39.0,2,0.0,2,1,0,0.43684626881867217,2
9033,0,0,38.91621420206537,5,0.0,2,0,0,0.3648264409251083,3
8064,2,1,38.91621420206537,6,0.8131484779338097,2,1,0,0.5476861540277096,0
2796,0,0,25.0,7,0.3170354545146199,1,0,1,0.19382471025982978,0
4967,0,1,64.0,9,0.0,2,1,1,0.2663532867388836,1
2286,2,1,50.0,3,0.515631306718995,4,1,1,0.23884160937369514,1
3758,1,0,45.0,6,0.3159041585370379,1,1,0,0.2767049253203681,1
2101,0,1,40.0,4,0.0,2,1,0,0.6230795540974162,3
6882,1,1,29.0,3,0.0,2,1,1,0.9898539310504152,1
2866,0,1,21.0,6,0.3047737828534287,1,1,1,0.8675835542294289,2
3825,0,1,44.0,2,0.4894694495282926,1,0,0,0.07555361537026785,1
5591,2,1,25.0,10,0.23995878167107612,2,1,0,0.07031436502185959,3
1920,0,1,56.0,7,0.0,1,1,1,0.7120114470931973,1
6600,0,1,38.91621420206537,6,0.5128133896914082,1,1,0,0.3288200023102206,4
8516,2,0,35.0,0,0.6854693473354063,2,0,1,0.8365873440913607,2
8925,0,1,46.0,2,0.0,2,1,1,0.8456355581958077,0
4730,0,0,42.0,4,0.591012629868964,1,1,1,0.2234265872390813,2
1462,1,1,34.0,4,0.0,2,1,0,0.8547766311682764,1
2497,0,0,45.0,4,0.0,2,0,1,0.6052658528889509,0
469,0,1,35.0,8,0.0,2,1,0,0.3241394553179829,0
9475,0,1,51.0,8,0.31711425144766947,2,1,1,0.8610288782578736,2
998,1,1,62.0,7,0.4834085026314868,1,0,1,0.03382993075838742,1
5730,0,1,43.0,10,0.4493901488050388,1,1,1,0.14161562429211988,0
22,1,0,32.0,8,0.0,2,1,0,0.6927855610210775,1
4575,0,0,32.0,9,0.0,2,1,1,0.4657653305890712,1
4175,0,1,51.0,4,0.0,3,1,1,0.33290669258914224,0
626,1,1,35.0,7,0.43981929077260024,1,0,0,0.6317814351270546,4
2986,0,1,30.0,8,0.5432154146729455,1,1,0,0.2705348360768453,4
6878,1,0,37.0,9,0.0,2,1,1,0.3100872133288729,1
6255,2,1,37.0,1,0.5406612700798161,1,1,0,0.9971782805257902,0
6530,1,0,37.0,10,0.0,2,1,0,0.556617306952814,4
2384,0,1,42.0,9,0.5290564786682913,2,0,0,0.8733637562387208,2
7845,0,0,38.0,1,0.0,2,1,1,0.04599254228778847,1
7714,0,1,56.0,8,0.47627405214603274,2,1,0,0.14936131400548752,3
4943,0,1,38.91621420206537,1,0.5040987757220472,1,0,0,0.8986187680923529,1
5524,0,1,35.0,4,0.0,1,1,1,0.8378874182484427,2
6774,0,1,43.0,4,0.4876533336702564,1,1,0,0.3560591036443981,1
5488,0,1,35.0,9,0.0,1,1,1,0.15682162646532743,3
8454,0,0,41.0,9,0.5495910710201103,1,1,0,0.7100572104635992,0
2416,0,1,32.0,6,0.3765930222904447,1,1,1,0.7347609696726036,2
9363,0,1,35.0,3,0.5467534248666461,1,1,1,0.18628043978199915,2
3859,0,1,45.0,9,0.1719209978840413,1,0,1,0.3866307732388443,2
581,1,1,36.0,8,0.0,2,1,0,0.8458301767818825,2
9904,0,0,36.0,10,0.0,2,0,1,0.7782237203652947,1
9070,1,0,32.0,4,0.6991130542285118,2,1,1,0.8639867607356502,1
8158,1,0,32.0,7,0.0,1,0,0,0.3812998641370251,2
4367,0,1,74.0,6,0.0,2,1,0,0.6179203613945131,1
9240,2,0,32.0,7,0.3776575182377834,2,1,1,0.09069591145954436,1
9784,2,0,38.91621420206537,4,0.3836337693921863,2,1,0,0.5213109851990865,1
2764,2,0,38.91621420206537,6,0.4807604952273651,1,1,1,0.7040278346582098,2
8909,1,1,32.0,10,0.6318797404954339,1,1,0,0.8342746232265181,1
6326,2,1,59.0,5,0.4327866744621293,1,1,1,0.96066994397965,3
8739,0,1,43.0,8,0.2839411810588116,1,0,1,0.6386738933568156,1
144,1,1,52.0,2,0.0,1,1,0,0.79563718335101,3
2773,2,0,72.0,6,0.49812332170404333,2,1,1,0.03566780627549931,1
3108,1,0,30.0,2,0.4757712982191296,1,1,1,0.9136604545734117,1
3782,2,0,27.0,2,0.6019478267052571,1,1,0,0.8516263303145449,1
9802,1,0,30.0,3,0.5561151541647847,1,1,1,0.16610981348718803,0
4652,2,0,25.0,7,0.5237274225563057,1,0,0,0.9683770300063654,0
4851,0,1,27.0,9,0.0,1,1,0,0.7134134309826589,0
6262,1,0,38.91621420206537,8,0.48852779230005305,1,0,0,0.9950665288535054,2
4910,1,0,29.0,6,0.0,2,1,0,0.5834816724997237,1
1555,0,1,34.0,4,0.632692859479321,2,1,1,0.630965057162959,1
4410,2,1,41.0,6,0.5940655825638211,1,0,1,0.25207797344646415,3
6281,2,1,26.0,4,0.4075405277098762,1,1,1,0.7295162187988953,0
959,1,1,38.91621420206537,8,0.5284067726462167,1,0,0,0.03606014374372752,0
4622,1,1,43.0,2,0.4609185346927114,2,0,0,0.8730572269651752,0
6109,0,1,41.0,3,0.23443909038924932,2,1,1,0.692688701771019,0
6843,0,1,36.0,1,0.4715530516792695,1,1,0,0.7306852804442824,1
9852,2,1,28.0,8,0.4777219308445115,2,1,0,0.6271152895101482,2
9171,0,1,30.0,2,0.0,3,0,1,0.07514632647417828,2
4668,2,1,54.0,3,0.5770029576550384,1,1,0,0.46666816680993034,3
601,0,0,43.0,8,0.0,3,0,1,0.554575811990045,1
7119,0,1,32.0,8,0.6987192289905436,1,1,0,0.9352875699629315,2
2067,2,1,37.0,9,0.4403535315872672,1,1,1,0.6369762812348578,0
884,0,0,45.0,4,0.1799313418448104,1,1,0,0.30455738523028947,1
5448,2,1,50.0,9,0.376664286284523,1,0,1,0.02533901987639819,2
2731,1,1,30.0,3,0.5318746746936177,1,0,0,0.01571835110253029,1
6314,0,1,27.0,3,0.5552121979087207,1,1,0,0.499209674523917,0
5779,0,0,36.0,0,0.0,2,1,0,0.48882693297209884,0
4736,0,1,43.0,2,0.6612087003133424,2,1,0,0.6539821552958307,2
692,0,1,43.0,1,0.3045413777362754,2,1,0,0.3891674154881791,3
6964,1,1,38.91621420206537,8,0.47111323167107416,1,1,0,0.11653117872756848,1
1527,0,1,34.0,8,0.0,2,0,0,0.24126609091168205,2
7503,1,0,32.0,10,0.0,1,1,0,0.680606897958755,2
1776,0,0,38.0,8,0.42759751578818317,1,0,0,0.7872310305634187,0
3385,0,0,66.0,9,0.0,2,1,1,0.3380860872213296,3
992,0,0,35.0,2,0.3883649333480379,2,1,1,0.6990893630341698,1
2850,0,1,38.91621420206537,9,0.0,1,0,0,0.11032503604094189,0
3055,1,1,67.0,1,0.35226258597664095,1,0,1,0.29725548789909434,0
5729,0,1,41.0,10,0.0,2,1,1,0.7313007892253709,2
75,0,1,36.0,9,0.0,2,0,1,0.7278236071544831,0
5684,0,0,61.0,1,0.4155778945945743,1,1,0,0.31420030612923533,1
1668,1,0,46.0,8,0.0,2,1,1,0.9186195281649397,1
1072,2,1,52.0,8,0.4106179524921852,1,1,1,0.1123810323885931,2
1378,1,0,44.0,6,0.24154588024165513,1,1,1,0.8902569695405911,3
943,0,0,46.0,6,0.0,1,1,0,0.786685678482295,0
3811,0,0,30.0,6,0.523266079865335,1,1,0,0.970757057298972,0
8191,0,1,47.0,2,0.0,2,1,0,0.7568930332846787,2
3716,2,0,46.0,0,0.35507599918357297,1,0,1,0.4396933407140382,4
1334,2,0,38.0,8,0.3284501288949629,1,1,0,0.06556541149679794,0
2315,1,0,28.0,3,0.0,2,1,0,0.9569722908537766,0
5009,0,1,36.0,4,0.4784331359397755,1,1,0,0.18133911788575807,0
343,1,0,47.0,5,0.0,2,1,1,0.19481140448912868,0
4998,1,1,43.0,1,0.0,1,1,0,0.22276422398339038,2
3742,2,0,29.0,9,0.5544330369354347,1,1,0,0.7093700948440576,2
9050,0,0,38.91621420206537,6,0.0,2,1,1,0.29561893160796854,1
8823,0,1,64.0,4,0.0,2,1,1,0.7415420172626486,0
8203,1,0,27.0,4,0.0,2,1,0,0.7209183477022055,1
1085,0,1,24.0,8,0.0,2,1,0,0.30671824159207206,3
2135,0,1,44.0,1,0.25284732139650806,1,1,0,0.321849836659401,2
7556,1,1,41.0,3,0.0,2,1,0,0.5068491040894405,2
2292,1,1,27.0,8,0.3615871288617622,2,1,0,0.5464751883804903,1
4051,2,1,41.0,9,0.5489993965278891,2,1,1,0.8348109244432843,4
4132,0,1,47.0,9,0.3321956336933454,1,1,1,0.6884891007091177,0
8208,1,1,63.0,2,0.48141928860438915,2,1,1,0.2609612217966816,0
6539,0,1,34.0,4,0.6590855673711985,2,1,1,0.1286750384661735,0
1343,1,1,71.0,4,0.0,1,1,1,0.6005349510878288,1
8264,1,1,32.0,10,0.0,2,0,1,0.8430524115052986,0
4047,0,1,37.0,9,0.0,2,1,0,0.08982107791294068,1
9809,0,0,39.0,9,0.30597953137068523,1,0,0,0.2410887239731394,1
6789,2,1,37.0,6,0.47051290824892295,1,0,1,0.2614728206543725,4
2784,0,0,33.0,6,0.5408713553777951,2,0,0,0.37423203915973974,1
5476,2,1,42.0,5,0.5656762871331544,1,1,1,0.2150575379948785,1
1560,2,1,42.0,0,0.31085517629887105,2,1,1,0.4895207492315516,3
8787,2,0,19.0,8,0.4332897472435921,2,1,0,0.12424021494052681,3
2348,2,1,55.0,7,0.4781283109807652,1,1,0,0.3257573598278636,1
3410,2,0,46.0,7,0.5251894902826881,1,0,0,0.9249315809659823,1
834,2,1,37.0,3,0.44413558508954776,2,1,1,0.8351843101016146,1
8124,0,1,33.0,1,0.0,1,0,0,0.20791395578277724,2
6355,1,0,42.0,5,0.0,3,1,1,0.9451135583448218,1
3890,0,0,39.0,2,0.0,2,0,0,0.04515496229889954,0
3061,0,0,43.0,7,0.0,2,1,1,0.3884951512869479,0
2816,2,1,37.0,1,0.3813054933977378,2,1,0,0.5016677592710104,2
6501,0,0,43.0,5,0.6110595341718227,1,0,0,0.852842196429759,1
1705,0,0,29.0,4,0.3865113919360646,1,0,1,0.7070299713622651,1
